,dataIndex,realTitle,criticsConcensus,tomatoMeter,tomatoCount,audienceScore,audienceCount,realSynopsis,rating,genreString,directedBy,studio,runTime,cast
0,200,"To Wong Foo, Thanks for Everything! Julie Newmar","To Wong Foo, Thanks for Everything! Julie Newmar seeks to celebrate individuality, but is too timid and predictable to achieve its admittedly noble aims.",41%,37,71%,50636,"Noxeema Jackson, Vida Boheme, and Chi Chi Rodriguez are gonna show America a thing or two about being fabulous. Dressed to kill, with their Dynel tresses tossing in the breeze behind them, these three stars of New Yorks drag-queen beauty pageant circuit have hit the open road in a 1967 Cadillac convertible. Destination: Hollywood. But the trio is in for a detour when the car breaks down in the tiny midwestern town of Snydersville, where drag queens are about as common as August snowstorms. Up to now Snydersville has been a lot more like a graveyard than a town. Thats all about to change. The local citizenry is going to get an infusion of flash and glamour the likes of which its never seen. During the course of one incredible weekend, eyes will be opened, broken hearts healed, and hair teased within an inch of its life.",PG-13,Comedy,Beeban Kidron,Universal Pictures,109 minutes,"Wesley Snipes, Patrick Swayze, John Leguizamo"
1,201,Under Siege 2: Dark Territory,"Utterly forgettable and completely unnecessary, Under Siege 2 represents a steep comedown from its predecessor -- and an unfortunate return to form for its star.",37%,30,38%,47495,"In this actioner, a CIA operative aboard a hijacked train is being held hostage by mercenary terrorists, led by strategic arms genius Travis Dane, who is threatening to blow up the world if he and his group do not receive a billion dollars. Dane has the technology to do it too, as just before he was fired from his government job he managed to launch a special satellite that can set off any of the worlds nuclear missiles at Danes command. Unbeknownst to the villain, the CIA-agent Casey Ryback--who had boarded the train with his adolescent niece to take her back to her fathers funeral--is a far more formidable foe than Dane ever could have imagined. Even though 50 men oppose the hero, with his combination of brains, skill and luck, he manages to defeat them all, but not before plenty of action occurs aboard the speeding train.",R,Action & Adventure,Geoff Murphy,Warner Home Video,102 minutes,"Steven Seagal, Eric Bogosian, Everett McGill"
2,202,Unstrung Heroes,Sensitive direction and a terrific cast help Unstrung Heroes get at the heart of human grief -- and depict the relationships that can start the healing process.,74%,23,61%,2239,"Diane Keaton made her directorial debut with this drama, adapted from the autobiographical novel of sportswriter Franz Lidz. Lidzs story was set in his New York childhood and told of how living with his four eccentric uncles helped him overcome his grief at the death of his beloved mother. The movie is set in southern California and the four uncles from the novel have been whittled down to two. Lidz was christened Steven (Nathan Watt) and he is raised by the luminous Selma (Andie McDowell) and Sid (John Turturro), his father. When Selma is taken ill, Sid keeps Steven and his sister out of her bedroom, fearing they will upset her. Sid is an ingenious but cool-hearted inventor whose head is more developed than his heart. He sends Steven off to live with his two brothers. Danny (Michael Richards) is a high-spirited, paranoid man who suffers from delusions. Arthur (Maury Chaykin) is a big-hearted guy who likes to collect other peoples junk. Together they rename the child Franz and teach him to value his own uniqueness.",PG,"Comedy, Drama",Diane Keaton,Hollywood Pictures,94 minutes,"Andie MacDowell, John Turturro, Michael Richards"
3,203,Unzipped,N/A,80%,15,79%,238,"This documentary takes a lighthearted inside look at the fashion industry follows New York designer Isaac Mizrahi as he prepares to stage a fashion show. While the film avoids criticism and in-depth probing into Mizrahi, it does provide insight into the mans creativity as he deftly deals with the chaos. Mizrahi narrates the film and frequently quotes famous lines from the old movies he dearly loves. Film clips from the movies are included.",R,"Documentary, Special Interest",Douglas Keeve,Miramax Films,73 minutes,"Cindy Crawford, Nina Santisi, Eartha Kitt"
4,205,Waterworld,"Though it suffered from toxic buzz at the time of its release, Waterworld is ultimately an ambitious misfire: an extravagant sci-fi flick with some decent moments and a lot of silly ones.",45%,58,43%,230497,"This epic sci-fi actioner is set 200 years in the future. The polar ice caps have melted, flooding the continents and creating a giant ocean. People are few and far between, living as sailors or on rickety atolls made from scrap metal; in this time, dry land is considered a myth and dirt and water have become the most valuable currency. The film begins as a mysterious Mariner aboard his ingenious trimaran urinates carefully into a small jar. He then pours the golden liquid into a filtration device that purifies it and makes it drinkable. The Mariner is self sufficient and eschews humanity, except for occasional stops for supplies. He is different from other humans in that he has developed functional gills and has webbed feet. Such a mutation makes him a pariah. He cruises into a rusty atoll and tries to exchange dirt for supplies. The half-crazy people within the fortress end up putting him in a cage and planning to recycle him in a bubbling vat of green effluvium. Just before he is to die, the fortress is attacked by a flotilla of Smokers (tobacco addicted sea bikers) led by the bald, one-eyed and crazy Deacon who has come to search for a little girl with a strange tattoo on her back that is said to be a map leading to dry land. The girl and her mother escape with the reluctant Mariner. Eventually Deacon and the Smokers capture the girl and it is up to the fishy stranger to save her from their hulking lair (which turns out to be the notorious wreck of the Exxon Valdez).",PG-13,"Action & Adventure, Mystery & Suspense, Science Fiction & Fantasy",Kevin Reynolds,MCA Universal Home Video,135 minutes,"Kevin Costner, Jeanne Tripplehorn, Tina Majorino"
5,207,Wild Bill,"Crowded with talent on either side of the camera, Wild Bill shoots itself in the foot with a surprisingly muddled take on the story of the titular folk hero.",42%,24,27%,6046,"This film is the tale of how Wild Bill Hickok finally got his in Deadwood, but director Walter Hill tells the story in an unapologetically realistic fashion, laying to waste the glamourous legend of Wild Bill. Hill presents to the audience a stubborn, half-blind, drug-addicted Hickok who is harder to like. Terrific performances from everyone on board, especially David Arquette who is a standout.",R (violence),"Action & Adventure, Drama, Western",Walter Hill,MGM Home Entertainment,97 minutes,"Jeff Bridges, Ellen Barkin, John Hurt"
6,208,The Browning Version,N/A,78%,18,79%,1039,"This British drama represents the second screen version of Terence Ratigans play about a school teacher with a weak heart facing forced retirement. The first appeared 40 years ago. Andrew Crocker-Harris has been a rigorous teacher of Latin at a public school for the past 20 years. Because his heart condition warrants it looks as if he will be teaching English as a second language to foreigners. Andrew projects sternness, and the classical British stiff-upper lip. At school he is impeccably organized and disciplined, but at home, a different man appears. He is unhappily married to Laura. She is having an affair with Frank Hunter, the American chemistry teacher in the school. Hunter is uncomfortable with the relationship because he feels he is betraying his much admired colleague, Andrew. One student, Taplow, sees the sensitivity beneath Andrews stern demeanor. Though he struggles, Taplow understands the beauty of the language Andrew tries to convey.",R,"Art House & International, Drama",Mike Figgis,Paramount Pictures,97 minutes,"Albert Finney, Greta Scacchi, Matthew Modine"
7,209,Bushwhacked,N/A,11%,19,37%,8373,"In this slapstick comedy, bungling delivery man Max Grabelski is set up by a group of local racketeers and forced to flee from the law. During his getaway, Max is mistaken for a veteran mountain guide and finds himself leading a troop of Boy Scouts on a chaotic wilderness trek.",PG-13,"Action & Adventure, Comedy, Kids & Family",Greg Beeman,20th Century Fox Film Corporation,90 minutes,"Daniel Stern, Jon Polito, Brad Sullivan"
8,211,Before the Rain (Pred dozhdot),N/A,92%,36,94%,5181,"This haunting anti-war film offers insight into the reasons for the long history of ethnic wars within the Balkan states. It was filmed in the mountainous country of Macedonia. The film is divided into three very different, yet related stories concerning the problems of war and violence.",NR,"Art House & International, Drama",Milcho Manchevski,Criterion Collection,115 minutes,"Katrin Cartlidge, Rade Serbedzija, Gregoire Colin"
9,212,Before Sunrise,"Thought-provoking and beautifully filmed, Before Sunrise is an intelligent, unabashedly romantic look at modern love, led by marvelously natural performances from Ethan Hawke and Julie Delpy.",100%,43,93%,73317,"The film revolves around the story of a young man and woman who meet on a train and impulsively decide to get off at Vienna. With only one night ahead, the two spend their time exploring the city and getting to know each other, knowing that they have to eventually go their separate ways.",R,"Drama, Romance",Richard Linklater,Sony Pictures,101 minutes,"Ethan Hawke, Julie Delpy, Andrea Eckert"
