,dataIndex,realTitle,criticsConcensus,tomatoMeter,tomatoCount,audienceScore,audienceCount,realSynopsis,rating,genreString,directedBy,studio,runTime,cast
0,36000,Blood for a Silver Dollar,N/A,N/A,N/A,N/A,N/A,"In this early Italian western, Gary OHara (Montgomery Wood, aka Giuliano Gemma) is a former captain of the Confederate Army. He is beset by trials and tribulations of all kinds, including the killing of his beloved brother. Frustrated by the injustice of it all, he begins a personal campaign to bring some justice to the plentiful miscreants of the West. Before he died, Garys brother gave him a silver dollar; among its many roles, it saves Garys life and also helps him solve a crucial mystery.",NR,Western,Giorgio Ferroni,N/A,N/A,"Montgomery Wood, Evelyn Stewart, Pierre Cressoy"
1,36001,Wood Job!,N/A,N/A,N/A,N/A,N/A,,NR,"Art House & International, Comedy",Shinobu Yaguchi,N/A,N/A,"Masami Nagasawa, Shota Sometani, Hideaki Ito"
2,36002,New York chiama Superdrago (Secret Agent Super Dragon) (New York Calling Superdragon),N/A,N/A,N/A,N/A,N/A,"When a villainous drug lord plans to spike the American candy supply with a powerful hallucinogenic, the CIA puts the famed secret agent ""Super Dragon"" on the case. This espionage adventure follows the Dragons attempts to stop the drug lord and discover an antidote before its too late.",NR,"Action & Adventure, Art House & International, Cult Movies, Drama, Mystery & Suspense",Giorgio Ferroni,Films Borderie,95 minutes,"Ray Danton, Marisa Mell, Margaret Lee (II)"
3,36006,Il Mulino delle donne di pietra (Mill of the Stone Women),N/A,N/A,N/A,N/A,N/A,"In this offbeat costume horror film set in 1912, Hans (Pierre Brice), a young art student, is sent to a remote Dutch village to collect information about the local windmill. The windmill is decorated with moving sculptures of women in various gruesome scenes of torture and death. Professor Wahl (Herbert Boehme), the curator of the windmill, also teaches art and sculpture. Among the professors students, Hans meets Liselotte (Dany Carrel), his childhood friend who still loves him. He also gets acquainted with Wahls beautiful daughter, Elfi (Scilla Gabel), who suffers from a rare blood disease and is not allowed to leave her house. Then Hans discovers the shocking secret behind the professors attempts to keep his daughter alive.",NR,"Art House & International, Horror",Giorgio Ferroni,N/A,94 minutes,"Pierre Brice, Scilla Gabel, Herbert A.E. Boehme"
4,36008,Sisters in Law,"Enlightening, uplifting, and compelling, Sisters in Law takes an unflinching -- and often humorous -- look at efforts to effect legal progress for Muslim women in Cameroon.",92%,26,92%,543,"In one small courthouse in Cameroon two women are determined to change a village, and are making progress that could change the world. The tough-minded state prosecutor Vera Ngassa and Court President Beatrice Ntuba are working to help women in their Muslim village find the courage to fight often-difficult cases of abuse, despite pressures from family and their community to remain silent. With fierce compassion, they dispense wisdom, wisecracks and justice in fair measure--handing down stiff sentences to those convicted.",NR,"Documentary, Special Interest","Kim Longinotto, Florence Ayisi",N/A,N/A,"Vera Ngassa, Amina, Abu Bakari"
5,36010,"One Sings, the Other Doesn't (L'Une chante, l'autre pas)",N/A,86%,14,86%,53,"Agnés Vardas enchanting ode to female friendship and liberation ispart blissed-out bohemian musical, part revolutionary cri de coeur.Spanning more than a decade, it traces the ups and downs -abortion,heartbreak, marriage, motherhood - of two friends, Pauline (Mairesse)and Suzanne (Liotard). Even as their lives radically diverge, theyremain steadfastly devoted to one another while finding ways toempower other women: one as a traveling feminist folk singer, theother as a reproductive rights activist. Set against Francespro-choice struggle of which Varda herself was on the frontlines thistender and intimate epic celebrates the power of women to lift oneanother up.",NR,"Art House & International, Drama",Agnès Varda,N/A,N/A,"Valérie Mairesse, Thérèse Liotard, Ali Raffi"
6,36012,Yardbird,N/A,N/A,N/A,N/A,N/A,A young girl who lives in a remote wrecking yard takes on the local bullies when they travel out to torment her father.,NR,Drama,Michael Spiccia,Buffalo Films,13 minutes,"Mitzi Ruhlmann, James Malcher, Luke Elliot"
7,36013,Eddie The Eagle,"Eddie the Eagle's amiable sweetness can't disguise its story's many inspirational clichés -- but for many viewers, it will be more than enough to make up for them.",82%,197,82%,22829,"Inspired by true events, Eddie the Eagle is a feel-good story about Michael ""Eddie"" Edwards (Taron Egerton), an unlikely but courageous British ski-jumper who never stopped believing in himself - even as an entire nation was counting him out. With the help of a rebellious and charismatic coach (played by Hugh Jackman), Eddie takes on the establishment and wins the hearts of sports fans around the world by making an improbable and historic showing at the 1988 Calgary Winter Olympics. From producers of Kingsman: The Secret Service, Eddie the Eagle stars Taron Egerton as Eddie, the loveable underdog with a never say die attitude.","PG-13 (for some suggestive material, partial nudity and smoking)",Drama,Dexter Fletcher,20th Century Fox,105 minutes,"Taron Egerton, Hugh Jackman, Christopher Walken"
8,36015,Fitoor,N/A,15%,13,15%,324,A love story based on Charles Dickens Great Expectations.,NR,"Art House & International, Drama, Romance",Abhishek Kapoor,Disney India,140 minutes,"Katrina Kaif, Aditya Roy Kapoor, Tabu"
9,36018,Una Lunga Fila di Croci (Hanging for Django),N/A,N/A,N/A,N/A,N/A,"In this spaghetti western, an evangelical bounty hunter teams up with another to bring an outlaw gang that has been sneaking illegal immigrants over the border to sell as slaves to justice. ~ Sandra Brennan, Rovi",NR,"Action & Adventure, Western",Sergio Garrone,N/A,N/A,"Anthony Steffen, William Berger, Nicoletta Machiavelli"
10,36022,Dracula's Dog,N/A,14%,7,14%,1318,"A canine variation on the vampire legend. Michael Pataki, Reggie Nalder, Jose Ferrer, Jan Shutan. Linda: Libbie Chase. Steve: John Levin. Mrs. Parks: Cleo Harrington.",R,"Horror, Mystery & Suspense",Albert Band,Vic Productions,85 minutes,"Michael Pataki, Reggie Nalder, José Ferrer"
11,36024,El Faro (The Lighthouse),N/A,N/A,N/A,N/A,N/A,"When a family is involved in a devastating car accident on a dark and lonely highway, the two young surviving sisters face an uncertain future in director Eduardo Mignognas Goya-winning drama. With only each other to rely on, Aetna and Carmela travel across Uruguay as they try to salvage the remains of their family and find their place in society. Setting out from their hometown of Villa Victoria to pass through Colonia and Montevideo, the pair eventually end up in San Ignacio, where older sister Carmela falls for the charming young Andy. Her happiness turns to heartbreak, however, when Andy reveals his true sexual preference to Carmela, abruptly ending any chance for a long-term relationship. As Carmelas frustration manifests itself in an overprotective streak, the sisters begin to drift apart, leaving the once-close siblings to fend for themselves in an unforgiving world. ~ Jason Buchanan, Rovi",NR,"Art House & International, Drama",Eduardo Mignogna,N/A,N/A,"Ricardo Darín, Ingrid Rubio, Jimena Barón"
12,36025,Sammy and Me,N/A,N/A,N/A,N/A,N/A,,NR,"Art House & International, Drama, Television",Eduardo Milewicz,N/A,N/A,"Ricardo Darín, Angie Cepeda, Alejandra Flechner"
13,36027,Amorosa soledad,N/A,N/A,N/A,N/A,N/A,"A girl who thinks shes sick finds her heart is being given a workout by a handsome man in this romantic comedy-drama from Argentina. Soledad (Inés Efron) is a lovely young woman who runs a design shop with her good friend Javier (Diego Velázquez). However, Soledad has a troublesome relationship with her mother (Mónica Gonzaga) and father (Ricardo Darín), though she does share one important quality with her mom -- both are serious hypochondriacs, and while mother actually is ill, Soledad only imagines her own health is poor. Soledads delusion and her fascination with various maladies has already led to her breaking up with her latest boyfriend (Nicolás Pauls), and she decides its in her best interest to avoid romance for a while. When she meets Nicolas (Fabián Vena), though, she thinks she might have found the right man after all. But is there more to his story than she imagines? Amorosa Soledad (aka Lovely Loneliness) was the first feature film from directors Martín Carranza and Victoria Galardi. ~ Mark Deming, Rovi",NR,"Art House & International, Comedy","Martín Carranza, Victoria Galardi",N/A,N/A,"Inés Efron, Fabián Vena, Nicolás Pauls"
14,36029,En Fuera De Juego,N/A,N/A,N/A,N/A,N/A,"Diego es un ginecólogo argentino traumatizado por el fútbol desde pequeño y que no está contento con su vida actual. Javi es un representante de chavales que empiezan a jugar al fútbol, un manager español de tercera que sueña con el pelotazo que cambie su suerte. Cuando el destino llama a sus puertas en forma de joven crack argentino, las circunstancias unen a Javi y Diego en un camino lleno de giros, sorpresas, mentiras y picaresca. Un reparto de lujo para una comedia de primera división con cameos de Iker Casillas, José Ramón de la Morena, Manuel Esteban Manolete y Martín Palermo, entre otros.",NR,Comedy,David Marqués,N/A,N/A,"Carolina Peleritti, Patricia Montero, Pepe Sancho"
15,36030,Violet,N/A,83%,18,83%,219,"During a routine trip to the mall, 15-year-old Jesses best friend is violently attacked at random. The attackers do not confront or acknowledge Jesse, and Jesse does not engage or pursue the attackers... he simply backs away. Why did this happen? Could Jesse have done more? Did he have an obligation? These are the questions posed by VIOLET, a carefully calibrated character study of the process of coping in the midst of senseless trauma. Jesses parents and friends all seem to have their own (often destructive) reactions to the incident, but its the parents of the victim to whom he develops a strange connection. Shot partially on 8-perf 65mm film by acclaimed cinematographer Nicolas Karakatsanis (Bullhead, The Drop), Bas Devos meticulously calculated debut is constructed like a series of lush photographs. In each of the films compositions we see a sophisticated mosaic of loss, the permanence of trauma, and the tumult of youth.",NR,Drama,Bas Devos,Altered Innocence,82 minutes,"César De Sutter, Cesar DeSutter, Koen De Sutter"
16,36031,Chicken Ranch,N/A,N/A,N/A,N/A,N/A,"Directors Nick Broomfield and Sandi Sissel filmed the routine in a Nevada brothel to make this undistinguished documentary on the business and personal life of the prostitutes and their madam. The subjects are well-aware that they are being photographed and as a consequence, many of the scenes of prostitute-selection by various customers, an argument between one prostitute and the owner of the brothel, and some pejorative takes of Japanese men strike an unnatural and biased note.",R,"Documentary, Special Interest","Nick Broomfield, Sandi Sissel",N/A,N/A,"Nick Broomfield, Sandi Sissel"
17,36032,Exposed,N/A,N/A,N/A,N/A,N/A,"The time has come for the annual Woman of Distinction award to be bestowed upon the most compelling female personality in media, and as the ceremony looms on the horizon and each of the three nominees practice their acceptance speeches, entertainment news television show host Bob Smith probes mercilessly into the personal lives of all three women to seek out scandal and boost ratings by any means necessary. From Martha Stewart wannabe Susan Andrews (Brenda Strong) to sensationalist-minded British talk-show host Jade Blake (Gia Carides) and Mexican-American morning show co-host Laura Silvera (Lumi Cavazos), it seems that each of the distinguished media personalities have something to hide. As the wheels of the media keep turning and everyone looks to exploit someone else for their own personal gain, the struggle to earn the Woman of Distinction award finds each woman taking a look inside themselves to find out just what it really takes to stay on top in a career where theres always someone waiting on the sidelines for you to stumble.",R,"Comedy, Television","Misti Barnes, Misti L. Barnes",Indican Pictures,96 minutes,"Gia Carides, Brenda Strong, Tate Donovan"
18,36033,Seuseung-ui eunhye (To Sir With Love) (Bloody Reunion),N/A,N/A,N/A,N/A,N/A,"Upon learning that their wheelchair-bound former teacher is on the verge of death, a group of former students decide to stage an impromptu class reunion at her country cottage, only to find their gathering taking a decidedly dark turn. Sixteen-years have passed since Ms. Parks students graduated, and now they have learned that the woman who formed the foundation of their education is about to perish. Upon arriving at the remote cottage the group is overwhelmed by emotion, but happiness soon turns to anger as the dangerous alcoholics, insecure bulimics, and self-absorbed plastic-surgery addicts begin to realize that it was Ms. Parks peculiar teaching style that set them all down a deeply dysfunctional path. As old grudges come flaming back to life and long-buried secrets gradually begin to surface, the once-happy gathering turns into a nightmare rampage of death driven by deep-rooted childhood rage. ~ Jason Buchanan, Rovi",NR,"Art House & International, Horror",Dae-wung Lim,N/A,N/A,"Oh Mi-heui, Seo Yeong-heui, Ji-hyeon Lee"
